# t1
0.0,18.9969378441,16.0027498722
0.0377,18.9586138689,16.0018297673
0.0754,18.9342989882,16.007643366
0.1131,18.9096255259,16.0116686346
0.1508,18.8849703742,16.0158144476
0.1885,18.862425513,16.0266161446
0.2262,18.8397723144,16.0371920114
0.2639,18.8170321407,16.0475801952
0.3016,18.7942736565,16.0579241284
0.3393,18.7714892324,16.0682146559
0.377,18.7490923814,16.0793230545
0.4147,18.7266421248,16.0903215899
0.4524,18.7041811869,16.1013018146
0.4901,18.6817065162,16.1122484701
0.5278,18.6592379489,16.1232103843
0.5655,18.6369357025,16.1345095178
0.6032,18.6146075161,16.1457506678
0.6409,18.592251864,16.1569429898
0.6786,18.5698473836,16.1680361296
0.7163,18.5475329302,16.1793077972
0.754,18.5251482863,16.1904406099
0.7917,18.5027163402,16.2014772922
0.8294,18.4802416694,16.2124269994
0.8671,18.4577456364,16.2233309302
0.9048,18.4353609925,16.234462217
0.9425,18.4129473569,16.2455385722
0.9802,18.3905154108,16.2565752544
1.0179,18.3680697317,16.2675814192
1.0556,18.3457110278,16.2787691635
1.0933,18.3233324874,16.2899126573
1.131,18.3009447917,16.3010363147
1.1687,18.2785448891,16.3121386098
1.2064,18.2561434605,16.3232378531
1.2441,18.2337984895,16.3344515373
1.2818,18.211445889,16.3456453852
1.3195,18.1890856592,16.3568285518
1.3572,18.1667147482,16.3679888303
1.3949,18.1443865619,16.3792315063
1.4326,18.1220309097,16.3904238282
1.4703,18.0996126965,16.4014864505
1.508,18.0771395516,16.4124407353
1.5457,18.0546221562,16.4233019415
1.5834,18.0321718996,16.4343004768
1.6211,18.0096850218,16.44522577
1.6588,17.9871676264,16.4560869762
1.6965,17.9646273429,16.4668978284
1.7342,17.9421511463,16.4778475356
1.7719,17.9196520615,16.488743837
1.8096,17.8971316143,16.4995989397
1.8473,17.8745943826,16.5104204731
1.885,17.8520479955,16.5212206441
1.9227,17.8295504366,16.5321215232
1.9604,17.8070376189,16.5429934106
1.9981,17.78451412,16.5538408839
2.0358,17.7619814658,16.5646715725
2.0735,17.7394930622,16.575592288
2.1112,17.7169893997,16.5864840118
2.1489,17.6944704785,16.5973421663
2.1866,17.6719332467,16.6081606479
2.2243,17.6493487127,16.6188814732
2.262,17.6268053774,16.6296907996
2.2997,17.6042269469,16.6404238319
2.3374,17.5816179988,16.6510927774
2.3751,17.5589815849,16.6617037395
2.4128,17.5363222828,16.6722658734
2.4505,17.5137133347,16.6829363448
2.4882,17.4910814984,16.6935564621
2.5259,17.4684313516,16.7041369066
2.5636,17.4457644201,16.7146822559
2.6013,17.4231463168,16.7253313649
2.639,17.4005099028,16.735942327
2.6767,17.3778582301,16.7465227715
2.7144,17.3551958763,16.7570772761
2.7521,17.3325243672,16.7676119442
2.7898,17.3098894791,16.7782290098
2.8275,17.2872439099,16.7888201354
2.8652,17.2645891855,16.7993898988
2.9029,17.2419268316,16.8099459292
2.9406,17.2192583743,16.8204882267
2.9783,17.1966204345,16.831096137
3.016,17.1739748653,16.8416857368
3.0537,17.1513216667,16.8522631295
3.0914,17.1286638905,16.8628298411
3.1291,17.1059374497,16.8732454907
3.1668,17.0832308454,16.8837053907
3.2045,17.0603380838,16.8937502517
3.2422,17.0372225439,16.9032717363
3.2799,17.0139589938,16.9124254839
3.3176,16.9906038909,16.9213457722
3.3553,16.9674410487,16.9307512899
3.393,16.9442064903,16.9399813315
3.4307,16.9209139484,16.9490633629
3.4684,16.8975802078,16.958035531
3.5061,16.8742128979,16.966920724
3.5438,16.8509691842,16.9761278775
3.5815,16.8276888494,16.9852389006
3.6192,16.8043795229,16.9942766815
3.6569,16.7810457823,17.0032519013
3.6946,16.757695257,17.0121828707
3.7323,16.7343325248,17.0210787448
3.77,16.7110445605,17.0301699315
3.8077,16.6877367599,17.03921229
3.8454,16.6643862346,17.0481432594
3.8831,16.6409716225,17.0569033303
3.9208,16.6175249669,17.0655810038
3.9585,16.5940737336,17.0742418926
3.9962,16.5703035916,17.0819842023
4.0339,16.5464296899,17.0894076033
4.0716,16.5224718649,17.0965502426
4.1093,16.4984652117,17.103526561
4.147,16.4744158339,17.1103518175
4.1847,16.4503435679,17.1171023058
4.2224,16.4262529914,17.1237856556
4.2601,16.4023226321,17.1310167958
4.2978,16.3783602294,17.138147228
4.3355,16.3543779903,17.145205944
4.3732,16.3303759147,17.152200573
4.4109,16.306363158,17.1591540032
4.4486,16.2823397202,17.1660738642
4.4863,16.2583117047,17.1729769405
4.524,16.2343645608,17.1801562008
4.5617,16.2104036839,17.1872912107
4.5994,16.1864336518,17.1943880736
4.6371,16.1624529386,17.2014574707
4.6748,16.1384676477,17.2085055055
4.7125,16.1144762533,17.2155382814
4.7502,16.0904848589,17.222563428
4.7879,16.0665438185,17.2297625248
4.8256,16.0425936228,17.2369356817
4.8633,16.0186388495,17.2440874762
4.901,15.9946794986,17.2512240119
4.9387,15.97071557,17.2583483407
4.9764,15.9467516414,17.2654665659
5.0141,15.9227846611,17.2725802134
5.0518,15.8983583912,17.277904005
5.0895,15.8739016037,17.2830874157
5.1272,15.849435661,17.2882326795
5.1649,15.8249788735,17.2934099867
5.2026,15.8005281895,17.2986269668
5.2403,15.7761049714,17.3039629654
5.278,15.7518282377,17.3099367814
